year,sector,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,firmdeath_firms,firmdeath_estabs,firmdeath_emp
2010,56,270776,328782,8627907,8627816,40303,12.177,44703,13.506,1629898,459512,1170386,5.326,18.891,1631546,514998,1116548,5.969,18.910,-1648,-0.019,37.782,26907,27465,252055
2010,61,70963,81627,3265393,3226998,8817,10.891,7474,9.232,294092,73277,220815,2.271,9.113,217245,50024,167221,1.550,6.732,76847,2.381,13.464,5162,5218,32635
2010,62,583934,767615,17732213,17608717,63062,8.296,48064,6.323,1705749,587413,1118336,3.336,9.687,1457137,383122,1074015,2.176,8.275,248612,1.412,16.550,31723,32613,216018
2010,71,89979,99460,1995103,2002922,11215,11.244,11777,11.808,243642,91926,151716,4.590,12.164,260273,72500,187773,3.620,12.995,-16631,-0.830,24.329,8362,8442,54600
2010,72,424944,587549,11305129,11378627,63783,10.923,56560,9.686,1508218,774771,733447,6.809,13.255,1646268,540472,1105796,4.750,14.468,-138050,-1.213,26.510,42123,43184,365824
2010,81,612295,675509,5192775,5221163,52298,7.742,52295,7.742,623995,205728,418267,3.940,11.951,680633,193146,487487,3.699,13.036,-56638,-1.085,23.903,35953,36369,122882
2011,11,17131,17831,153579,152773,2025,11.313,2162,12.079,24283,7420,16863,4.857,15.895,22631,7388,15243,4.836,14.813,1652,1.081,29.627,1476,1476,5157
2011,21,18812,25245,648741,618184,2809,11.264,2194,8.798,133861,33325,100536,5.391,21.654,71968,20478,51490,3.313,11.642,61893,10.012,23.284,1403,1426,10308
2011,22,5436,17144,642280,642466,990,5.761,1073,6.244,48163,17624,30539,2.743,7.497,48676,16271,32405,2.533,7.576,-513,-0.080,14.993,198,206,1033
2011,23,541923,554515,5169072,5263693,74529,13.229,92263,16.377,970040,258675,711365,4.914,18.429,1157329,331254,826075,6.293,21.987,-187289,-3.558,36.858,59103,59256,219508
2011,31-33,238681,279452,10938828,10874573,18176,6.460,22033,7.830,1064808,195491,869317,1.798,9.792,936539,279476,657063,2.570,8.612,128269,1.180,17.224,15637,15805,129174
2011,42,281592,386670,5638657,5620236,32282,8.344,32695,8.451,689891,209136,480755,3.721,12.275,652842,224588,428254,3.996,11.616,37049,0.659,23.232,21447,22089,106967
2011,44-45,591702,996121,14646939,14548020,82619,8.296,82097,8.244,1628759,534413,1094346,3.673,11.196,1429148,432593,996555,2.974,9.824,199611,1.372,19.647,54351,56935,233593
2011,48-49,142413,187794,4115150,4063126,25451,13.658,22566,12.109,530438,162889,367549,4.009,13.055,422153,143630,278523,3.535,10.390,108285,2.665,20.780,14605,14796,65434
2011,51,59824,125131,3147411,3144860,16737,13.459,15185,12.211,466178,196203,269975,6.239,14.823,463075,166472,296603,5.293,14.725,3103,0.099,29.450,5625,5755,38203
2011,52,210264,437991,5880326,5897721,37567,8.518,43602,9.887,741943,245557,496386,4.164,12.580,779006,265564,513442,4.503,13.209,-37063,-0.628,25.160,17411,18316,69633
2011,53,220629,298964,1905218,1918243,34727,11.548,38231,12.713,290114,126583,163531,6.599,15.124,317653,151277,166376,7.886,16.560,-27539,-1.436,30.248,21067,24436,82299
2011,54,645641,732492,7844558,7791906,89578,12.264,85422,11.695,1268587,407532,861055,5.230,16.281,1168546,418412,750134,5.370,14.997,100041,1.284,29.994,56381,56957,206566
2011,55,26562,50568,2955969,2905433,4291,8.530,3760,7.475,472876,146118,326758,5.029,16.276,370517,89504,281013,3.081,12.753,102359,3.523,25.505,831,864,12898
2011,56,270401,329066,9065148,8848030,41857,12.728,41453,12.605,1866901,404757,1462144,4.575,21.100,1421801,477243,944558,5.394,16.069,445100,5.030,32.138,25445,25936,223391
2011,61,72374,83444,3387189,3326751,9052,10.962,7319,8.863,342079,81521,260558,2.450,10.283,220385,47208,173177,1.419,6.625,121694,3.658,13.249,5020,5077,28270
2011,62,587221,776531,18004299,17859673,59584,7.720,50223,6.507,1693199,491463,1201736,2.752,9.481,1402985,410186,992799,2.297,7.856,290214,1.625,15.711,33645,34716,242047
2011,71,89829,99477,1996359,1996072,11589,11.659,11439,11.508,251124,83057,168067,4.161,12.581,251177,71822,179355,3.598,12.584,-53,-0.003,25.162,8099,8172,50108
2011,72,429984,594744,11558401,11443242,62919,10.642,55895,9.454,1615727,764491,851236,6.681,14.119,1382276,504014,878262,4.404,12.079,233451,2.040,24.159,42858,43988,364506
2011,81,611990,675329,5181242,5188812,53143,7.868,53328,7.896,636618,195848,440770,3.774,12.269,653517,184676,468841,3.559,12.595,-16899,-0.326,24.538,37006,37549,124087
2012,11,17380,18066,156531,155660,2025,11.271,1826,10.163,25134,7379,17755,4.740,16.147,23475,7077,16398,4.546,15.081,1659,1.066,30.162,1248,1251,4681
2012,21,19596,26275,726058,688404,3019,11.675,2186,8.454,156037,40978,115059,5.953,22.667,81530,29017,52513,4.215,11.843,74507,10.823,23.687,1306,1334,11893
2012,22,5489,17324,642577,642806,946,5.486,784,4.547,45921,15082,30839,2.346,7.144,46709,9668,37041,1.504,7.266,-788,-0.123,14.288,197,204,1748
2012,23,545793,557776,5300354,5230637,76857,13.818,73699,13.251,1060802,261076,799726,4.991,20.281,920884,294196,626688,5.624,17.606,139918,2.675,35.211,47128,47305,191775
2012,31-33,239642,280269,11177542,11079256,18343,6.529,19722,7.020,1098110,199582,898528,1.801,9.911,900563,266009,634554,2.401,8.128,197547,1.783,16.257,13793,13932,132733
2012,42,283593,387774,5765869,5715584,31216,8.028,33325,8.571,791631,201621,590010,3.528,13.850,688474,220675,467799,3.861,12.046,103157,1.805,24.091,19325,19988,102885
2012,44-45,589747,990242,14760708,14655769,81918,8.275,81409,8.223,1723237,539232,1184005,3.679,11.758,1512173,473431,1038742,3.230,10.318,211064,1.440,20.636,49675,52579,234679
2012,48-49,145687,191152,4226498,4177885,24597,12.985,21142,11.161,529427,157825,371602,3.778,12.672,430952,139794,291158,3.346,10.315,98475,2.357,20.630,13838,14042,69056
2012,51,61175,125913,3246636,3228553,14698,11.627,15699,12.419,504249,165899,338350,5.138,15.618,473159,179568,293591,5.562,14.655,31090,0.963,29.311,5273,5505,36085
2012,52,209979,443372,5995051,5950376,42640,9.677,37153,8.432,843826,282281,561545,4.744,14.181,756498,270247,486251,4.542,12.713,87328,1.468,25.427,14814,15535,58091
2012,53,223889,302348,1900831,1896960,36343,12.066,34045,11.303,347756,154211,193545,8.129,18.332,338290,130145,208145,6.861,17.833,9466,0.499,35.667,18168,18969,59833
2012,54,652872,737503,7919322,7876189,88655,12.077,81849,11.150,1296786,419091,877695,5.321,16.465,1206796,456202,750594,5.792,15.322,89990,1.143,30.644,52320,52921,213071
2012,55,26011,51374,3054139,3032965,4766,9.302,4494,8.771,480415,115777,364638,3.817,15.840,435939,129891,306048,4.283,14.373,44476,1.466,28.747,823,868,11363
2012,56,275930,333796,9458807,9240289,41588,12.553,36607,11.049,1766605,406936,1359669,4.404,19.119,1327596,439422,888174,4.756,14.367,439009,4.751,28.735,22953,23317,239178
2012,61,74696,85867,3460096,3419783,9289,10.961,7045,8.313,314306,65521,248785,1.916,9.191,232483,54235,178248,1.586,6.798,81823,2.393,13.596,4693,4744,28220
2012,62,590824,781878,18287802,18120354,60409,7.754,54752,7.028,1934105,559065,1375040,3.085,10.674,1601621,463817,1137804,2.560,8.839,332484,1.835,17.678,33810,36348,274074
2012,71,91015,100816,2065318,2023650,12274,12.271,10684,10.682,298112,94402,203710,4.665,14.731,214719,67961,146758,3.358,10.610,83393,4.121,21.221,7297,7367,45417
2012,72,438374,602082,11984980,11799237,65746,10.982,58957,9.848,1849736,811443,1038293,6.877,15.677,1475006,576591,898415,4.887,12.501,374730,3.176,25.002,41295,42517,373433
2012,81,617394,679740,5224374,5189549,55024,8.131,49051,7.248,682190,208567,473623,4.019,13.145,611395,185851,425544,3.581,11.781,70795,1.364,23.563,33068,33728,117387
2013,11,17366,18063,153875,154389,1971,10.904,1997,11.048,22926,7259,15667,4.702,14.850,24033,9911,14122,6.419,15.567,-1107,-0.717,29.699,1378,1378,7513
2013,21,19625,26332,730762,726167,2688,10.230,2574,9.796,116189,34003,82186,4.683,16.000,107322,36148,71174,4.978,14.779,8867,1.221,29.558,1554,1588,12999
2013,22,5515,17453,635906,638521,1004,5.773,880,5.060,45986,17060,28926,2.672,7.202,51180,12002,39178,1.880,8.015,-5194,-0.813,14.404,206,215,2062
2013,23,545596,557638,5457712,5378460,71281,12.782,71298,12.786,1054288,257282,797006,4.784,19.602,895952,273534,622418,5.086,16.658,158336,2.944,33.316,45113,45230,185320
2013,31-33,236730,277111,11257612,11211871,16991,6.104,19474,6.996,996656,189119,807537,1.687,8.889,907032,270305,636727,2.411,8.090,89624,0.799,16.180,13876,13998,127536
2013,42,282037,387196,5872240,5817668,31145,8.036,31846,8.217,792056,241197,550859,4.146,13.615,681035,234326,446709,4.028,11.706,111021,1.908,23.413,20055,20555,107189
2013,44-45,588436,992837,15000135,14884022,79083,7.976,76450,7.710,1645145,524225,1120920,3.522,11.053,1407390,432582,974808,2.906,9.456,237755,1.597,18.911,49884,51982,220320
2013,48-49,147265,192708,4281387,4252466,23635,12.307,22319,11.621,562823,158089,404734,3.718,13.235,507026,205231,301795,4.826,11.923,55797,1.312,23.846,14021,14192,70548
2013,51,61326,124267,3273592,3245496,14683,11.791,15203,12.209,519124,196210,322914,6.046,15.995,465188,193076,272112,5.949,14.333,53936,1.662,28.667,5728,5931,44108
2013,52,210212,438098,6053098,6019507,35348,8.024,40191,9.124,765004,216046,548958,3.589,12.709,697346,237720,459626,3.949,11.585,67658,1.124,23.170,14342,14854,71418
2013,53,229053,308477,1950648,1927114,37714,12.366,30724,10.074,337665,143361,194304,7.439,17.522,290306,119482,170824,6.200,15.064,47359,2.458,30.129,17508,17898,59129
2013,54,660354,748095,8210537,8054888,92036,12.380,82675,11.121,1439441,560415,879026,6.957,17.870,1129861,425955,703906,5.288,14.027,309580,3.843,28.054,52923,53258,215348
2013,55,25990,51783,3164210,3129676,4024,7.791,3756,7.272,492084,154520,337564,4.937,15.723,429770,123165,306605,3.935,13.732,62314,1.991,27.464,644,664,8447
2013,56,274889,337545,9865014,9711850,43880,13.089,39291,11.720,1756904,435738,1321166,4.487,18.090,1449630,469188,980442,4.831,14.926,307274,3.164,29.853,23703,23951,222665
2013,61,76769,88214,3507807,3487104,9218,10.569,7225,8.284,287648,64398,223250,1.847,8.249,245162,53287,191875,1.528,7.031,42486,1.218,14.061,4981,5109,36625
2013,62,594087,789578,18430842,18337519,62485,7.952,54852,6.981,1842572,523840,1318732,2.857,10.048,1657643,493349,1164294,2.690,9.040,184929,1.008,18.079,35732,36524,283985
2013,71,92312,102240,2114125,2091986,12090,11.902,10773,10.605,278480,97941,180539,4.682,13.312,233601,69606,163995,3.327,11.166,44879,2.145,22.333,7399,7425,46376
2013,72,445198,612831,12380648,12184720,68149,11.217,57591,9.479,1931810,875306,1056504,7.184,15.854,1534519,611704,922815,5.020,12.594,397291,3.261,25.188,42141,43178,376115
2013,81,621093,682995,5262129,5248132,53703,7.880,50710,7.441,651280,205522,445758,3.916,12.410,621183,198234,422949,3.777,11.836,30097,0.573,23.673,34375,34765,119733
2014,11,17470,18149,155200,153600,1993,11.013,1888,10.433,23953,7455,16498,4.854,15.594,20703,7533,13170,4.904,13.479,3250,2.116,26.957,1307,1308,5810
2014,21,19936,26817,753393,742405,2849,10.722,2360,8.881,127661,40305,87356,5.429,17.196,105130,37433,67697,5.042,14.161,22531,3.035,28.321,1480,1511,14968
2014,22,5553,17482,634606,635248,867,4.967,814,4.663,44741,10337,34404,1.627,7.043,45741,10959,34782,1.725,7.201,-1000,-0.157,14.086,190,201,1241
2014,23,553641,566226,5697359,5573526,73592,13.097,64938,11.557,1102124,291196,810928,5.225,19.774,853559,250564,602995,4.496,15.315,248565,4.460,30.629,41588,41659,157429
2014,31-33,235249,275922,11366994,11305410,17604,6.371,18398,6.658,1039623,220382,819241,1.949,9.196,914313,255752,658561,2.262,8.087,125310,1.108,16.175,13308,13397,118422
2014,42,280732,386660,5944267,5904137,29676,7.666,30573,7.898,709748,181753,527995,3.078,12.021,628028,231197,396831,3.916,10.637,81720,1.384,21.274,19292,19812,100722
2014,44-45,587867,995305,15394259,15197019,78326,7.880,75780,7.623,1633808,559887,1073921,3.684,10.751,1247028,387829,859199,2.552,8.206,386780,2.545,16.411,49502,51592,210939
2014,48-49,149347,196192,4405776,4344763,24244,12.461,20968,10.777,554247,167963,386284,3.866,12.757,431882,145126,286756,3.340,9.940,122365,2.816,19.881,14020,14213,67630
2014,51,62421,128263,3342083,3310274,18083,14.314,14212,11.250,531549,188215,343334,5.686,16.058,466519,151856,314663,4.587,14.093,65030,1.964,28.186,5349,5472,34792
2014,52,211067,441003,6061542,6074650,38114,8.670,35290,8.028,749198,272806,476392,4.491,12.333,778990,241216,537774,3.971,12.824,-29792,-0.490,24.666,14092,14562,54420
2014,53,233872,316563,2007211,1977549,37979,12.149,30061,9.616,342115,141403,200712,7.150,17.300,281220,123202,158018,6.230,14.221,60895,3.079,28.441,17637,18041,59018
2014,54,667218,759185,8437208,8318038,93714,12.433,82899,10.998,1361420,470763,890657,5.660,16.367,1122901,378674,744227,4.552,13.500,238519,2.867,26.999,53546,54156,198727
2014,55,26213,52292,3240066,3235443,4226,8.094,4071,7.797,444205,134049,310156,4.143,13.729,429449,140717,288732,4.349,13.273,14756,0.456,26.547,689,717,10571
2014,56,276712,342132,10170480,9981229,42706,12.570,37927,11.163,1963986,510379,1453607,5.113,19.677,1595823,577212,1018611,5.783,15.988,368163,3.689,31.976,22799,23100,213926
2014,61,78107,89676,3560269,3532448,9043,10.165,7616,8.561,315979,86465,229514,2.448,8.945,258465,60744,197721,1.720,7.317,57514,1.628,14.634,5143,5215,37008
2014,62,597527,802184,18684094,18538811,67520,8.483,55102,6.923,1825939,598642,1227297,3.229,9.849,1531528,463255,1068273,2.499,8.261,294411,1.588,16.522,36911,38129,268441
2014,71,93691,104195,2167600,2133506,12622,12.228,10671,10.338,291558,102831,188727,4.820,13.666,221976,73478,148498,3.444,10.404,69582,3.261,20.809,7540,7624,52599
2014,72,450241,619971,12777765,12590234,65120,10.563,58152,9.433,1890818,866658,1024160,6.884,15.018,1513695,578029,935666,4.591,12.023,377123,2.995,24.046,43784,44913,398658
2014,81,624247,688005,5324611,5296113,54399,7.935,49464,7.215,648611,223556,425055,4.221,12.247,590508,181579,408929,3.429,11.150,58103,1.097,22.300,34857,35239,121911
2015,11,17763,18434,158590,156439,2184,11.998,1722,9.460,25843,8226,17617,5.258,16.520,21554,6973,14581,4.457,13.778,4289,2.742,27.556,1166,1168,5448
2015,21,19793,26836,741335,749368,2811,10.474,2813,10.482,108672,40282,68390,5.375,14.502,125445,36554,88891,4.878,16.740,-16773,-2.238,29.004,1802,1820,15017
2015,22,5541,17526,640792,638430,957,5.466,924,5.277,48600,11846,36754,1.855,7.612,43942,9516,34426,1.491,6.883,4658,0.730,13.766,225,227,1012
2015,23,567356,580649,6009907,5854676,75821,13.221,61480,10.721,1152648,303880,848768,5.190,19.688,843299,239796,603503,4.096,14.404,309349,5.284,28.808,40132,40190,156205
2015,31-33,234805,276170,11548531,11451866,18238,6.604,18237,6.604,1077455,226952,850503,1.982,9.409,882879,249255,633624,2.177,7.709,194576,1.699,15.419,13382,13472,119389
2015,42,278460,385232,6051228,5995339,29234,7.573,30781,7.974,712397,200694,511703,3.348,11.883,598796,205128,393668,3.421,9.988,113601,1.895,19.975,19714,20204,102261
2015,44-45,587049,999635,15711141,15532568,79363,7.958,74656,7.486,1719793,651409,1068384,4.194,11.072,1364970,443239,921731,2.854,8.788,354823,2.284,17.576,49606,52521,231224
2015,48-49,153862,202983,4600557,4505100,27795,13.920,21192,10.613,652768,209226,443542,4.644,14.490,461979,170309,291670,3.780,10.255,190789,4.235,20.509,13805,13989,66198
2015,51,63247,129226,3386512,3365788,13955,10.829,13240,10.274,469504,135540,333964,4.027,13.949,426460,137071,289389,4.072,12.670,43044,1.279,25.341,5690,5981,46835
2015,52,212330,441533,6099103,6070646,38929,8.822,38426,8.708,804099,245682,558417,4.047,13.246,744454,224439,520015,3.697,12.263,59645,0.983,24.526,14081,14719,58515
2015,53,239526,324828,2055761,2033249,38361,11.961,30128,9.394,325105,132924,192181,6.538,15.989,280108,121987,158121,6.000,13.776,44997,2.213,27.553,18213,18696,63900
2015,54,673421,770466,8650330,8528552,94033,12.295,82765,10.821,1435756,518894,916862,6.084,16.835,1188285,415033,773252,4.866,13.933,247471,2.902,27.866,54782,55284,212738
2015,55,26653,52869,3348111,3306622,4527,8.611,3938,7.490,504673,159539,345134,4.825,15.262,421162,94862,326300,2.869,12.737,83511,2.526,25.474,681,717,10559
2015,56,279544,346454,10654051,10440759,43472,12.629,39010,11.333,1802894,461723,1341171,4.422,17.268,1372380,434597,937783,4.163,13.144,430514,4.123,26.289,22626,22876,227397
2015,61,80039,91994,3636957,3596752,9909,10.898,7770,8.546,304025,63484,240541,1.765,8.453,224269,55028,169241,1.530,6.235,79756,2.217,12.471,5218,5430,32860
2015,62,599268,820150,19104980,18906323,75422,9.297,57634,7.104,2142751,754128,1388623,3.989,11.334,1743796,518710,1225086,2.744,9.223,398955,2.110,18.447,38267,39253,274733
2015,71,95836,106758,2232209,2196172,13300,12.604,10834,10.267,291723,99837,191886,4.546,13.283,219015,75866,143149,3.454,9.973,72708,3.311,19.945,7493,7559,53408
2015,72,455809,626712,13196129,12984890,66096,10.602,59587,9.558,2060972,959228,1101744,7.387,15.872,1641039,664930,976109,5.121,12.638,419933,3.234,25.276,42660,43934,436518
2015,81,628039,692843,5404622,5369692,55372,8.022,50220,7.275,653598,215464,438134,4.013,12.172,584414,195381,389033,3.639,10.884,69184,1.288,21.767,34879,35400,121509
2016,11,18165,18891,159735,159246,2281,12.201,1888,10.099,24584,9451,15133,5.935,15.438,23845,7647,16198,4.802,14.974,739,0.464,29.947,1322,1322,5450
2016,21,18059,24969,583970,662692,1960,7.568,3822,14.757,53639,26066,27573,3.933,8.094,210680,41600,169080,6.277,31.792,-157041,-23.697,16.188,2392,2423,18871
2016,22,5537,17750,640551,640084,1074,6.099,795,4.514,44085,13268,30817,2.073,6.887,42992,11445,31547,1.788,6.717,1093,0.171,13.433,247,253,1465
2016,23,584732,598488,6315829,6160877,78687,13.357,59964,10.178,1167292,299431,867861,4.860,18.947,857048,246135,610913,3.995,13.911,310244,5.036,27.822,39975,40038,161093
2016,31-33,233933,276023,11549550,11548228,18047,6.535,18359,6.648,974083,197771,776312,1.713,8.435,969618,244508,725110,2.117,8.396,4465,0.039,16.792,13570,13676,119650
2016,42,275404,384332,6117070,6098602,28759,7.471,30009,7.795,683034,198600,484434,3.256,11.200,645872,217580,428292,3.568,10.590,37162,0.609,21.181,19797,20381,107203
2016,44-45,588049,1005489,15960559,15834818,80874,8.072,73780,7.364,1711758,571809,1139949,3.611,10.810,1465768,456762,1009006,2.885,9.257,245990,1.553,18.513,48241,51531,231304
2016,48-49,156731,207283,4728530,4665488,26906,13.113,22725,11.075,616820,193543,423277,4.148,13.221,492261,191545,300716,4.106,10.551,124559,2.670,21.102,15156,15403,105344
2016,51,64859,135319,3400863,3375508,17432,13.161,11690,8.826,463059,179523,283536,5.318,13.718,411844,144030,267814,4.267,12.201,51215,1.517,24.402,5688,5915,39728
2016,52,213073,451749,6309524,6199853,42794,9.582,32545,7.287,883945,294833,589112,4.755,14.258,666297,197400,468897,3.184,10.747,217648,3.511,21.494,14328,14965,62446
2016,53,245748,335423,2096916,2070418,41713,12.638,31011,9.395,341591,153912,187679,7.434,16.499,290037,115150,174887,5.562,14.009,51554,2.490,28.017,18754,19077,64885
2016,54,679612,781606,8793302,8682440,93881,12.096,82892,10.680,1313924,451878,862046,5.205,15.133,1093901,386210,707691,4.448,12.599,220023,2.534,25.198,56294,56875,222411
2016,55,26849,54156,3378665,3366630,5059,9.461,3693,6.906,458923,130427,328496,3.874,13.632,437273,104696,332577,3.110,12.988,21650,0.643,25.977,684,722,13760
2016,56,287053,357861,10930800,10857194,45733,12.972,35088,9.953,1865566,515563,1350003,4.749,17.183,1712963,533267,1179696,4.912,15.777,152603,1.406,31.554,22525,22732,234010
2016,61,81679,93511,3659607,3638786,9683,10.452,7944,8.575,298648,65659,232989,1.804,8.207,255543,69017,186526,1.897,7.023,43105,1.185,14.046,5291,5483,44443
2016,62,603640,836435,19609814,19360185,72341,8.732,56382,6.806,2065226,615979,1449247,3.182,10.667,1564364,476147,1088217,2.459,8.080,500862,2.587,16.161,38684,39776,288876
2016,71,98883,110319,2312395,2269530,14430,13.290,10952,10.087,309083,101946,207137,4.492,13.619,221330,74814,146516,3.296,9.752,87753,3.867,19.504,7729,7786,52592
2016,72,466652,645244,13701444,13457006,71220,11.197,52910,8.318,2079640,1022481,1057159,7.598,15.454,1596161,589475,1006686,4.380,11.861,483479,3.593,23.722,40572,41627,415351
2016,81,635813,701625,5497776,5446465,57819,8.291,49269,7.065,682002,221436,460566,4.066,12.522,579723,188597,391126,3.463,10.644,102279,1.878,21.288,35301,35750,127715
2017,11,18295,19012,161691,160200,2134,11.258,2020,10.657,27589,9041,18548,5.644,17.222,24547,8388,16159,5.236,15.323,3042,1.899,30.645,1365,1365,5525
2017,21,16732,23498,575573,576608,2413,10.044,3464,14.419,103682,35706,67976,6.192,17.981,107093,45402,61691,7.874,18.573,-3411,-0.592,35.963,1941,2015,15934
2017,22,5518,17995,645142,644516,1096,6.120,925,5.165,50888,18486,32402,2.868,7.896,49700,9740,39960,1.511,7.711,1188,0.184,15.422,225,229,1349
2017,23,597685,611695,6533369,6429782,76848,12.697,63965,10.568,1122659,282682,839977,4.396,17.460,915243,264458,650785,4.113,14.234,207416,3.226,28.469,42374,42436,166360
2017,31-33,231583,274183,11689358,11635680,17659,6.417,19639,7.137,1112708,224864,887844,1.933,9.563,1006305,303022,703283,2.604,8.648,106403,0.914,17.297,13756,13895,142082
2017,42,269206,378662,6098884,6081663,27404,7.198,31470,8.266,762265,203938,558327,3.353,12.534,725998,260651,465347,4.286,11.937,36267,0.596,23.875,19488,20063,111394
2017,44-45,585687,994622,15684250,15704753,75590,7.575,82239,8.241,1706042,526802,1179240,3.354,10.863,1742404,573541,1168863,3.652,11.095,-36362,-0.232,21.726,48888,51701,239624
2017,48-49,157779,208888,4858301,4789910,25181,12.087,24071,11.554,653692,204991,448701,4.280,13.647,511879,176476,335403,3.684,10.687,141813,2.961,21.373,15737,15979,73057
2017,51,66828,139061,3457282,3490938,16382,11.744,17251,12.367,504191,162320,341871,4.650,14.443,573107,166910,406197,4.781,16.417,-68916,-1.974,28.886,6182,6398,51092
2017,52,212492,445942,6364092,6351086,34828,7.763,40232,8.967,893273,318340,574933,5.012,14.065,870285,313983,556302,4.944,13.703,22988,0.362,27.406,14566,15199,64952
2017,53,251966,346988,2145761,2121447,44494,13.043,32803,9.616,358920,143943,214977,6.785,16.919,307125,121900,185225,5.746,14.477,51795,2.441,28.954,19522,20004,66850
2017,54,682675,784575,8864974,8762036,87940,11.239,83730,10.701,1296902,387355,909547,4.421,14.801,1090571,445785,644786,5.088,12.447,206331,2.355,24.893,56265,56888,244226
2017,55,26485,55298,3493863,3422211,5516,10.066,4512,8.234,569992,166512,403480,4.866,16.656,428506,137154,291352,4.008,12.521,141486,4.134,25.043,780,811,15889
2017,56,290117,361936,11205932,11078959,40728,11.293,38175,10.585,2023797,591343,1432454,5.338,18.267,1771614,575450,1196164,5.194,15.991,252183,2.276,31.982,23959,24316,248387
2017,61,82818,94213,3689320,3678625,9665,10.323,8495,9.073,301881,63988,237893,1.739,8.206,280753,85060,195693,2.312,7.632,21128,0.574,15.264,5573,6023,52136
2017,62,606361,843553,20109347,19860067,71653,8.528,65037,7.740,2378025,617988,1760037,3.112,11.974,1882734,642470,1240264,3.235,9.480,495291,2.494,18.960,39561,40971,323267
2017,71,101197,113716,2376395,2347546,14973,13.366,11584,10.341,327257,111805,215452,4.763,13.940,269250,89157,180093,3.798,11.469,58007,2.471,22.939,7954,7996,56094
2017,72,475838,658065,14020830,13866581,71311,10.935,59414,9.111,2220470,1022078,1198392,7.371,16.013,1923315,737703,1185612,5.320,13.870,297155,2.143,27.740,41358,42892,447040
2017,81,640178,706374,5506488,5478407,57485,8.170,51887,7.375,696433,224354,472079,4.095,12.712,638688,202798,435890,3.702,11.658,57745,1.054,23.317,36890,37501,138798
2018,11,18353,19016,162310,161801,2088,10.997,2030,10.692,24196,8673,15523,5.360,14.954,23104,8001,15103,4.945,14.279,1092,0.675,28.559,1431,1431,5369
2018,21,16743,23248,605867,592358,2187,9.347,2487,10.629,107961,21966,85995,3.708,18.226,79759,31622,48137,5.338,13.465,28202,4.761,26.929,1433,1488,11063
2018,22,5561,18379,647167,646314,1956,10.753,1579,8.680,78482,40920,37562,6.331,12.143,76438,37979,38459,5.876,11.827,2044,0.316,23.654,218,228,1085
2018,23,611733,626165,6805887,6664282,79045,12.774,64304,10.392,1187906,321729,866177,4.828,17.825,904537,250495,654042,3.759,13.573,283369,4.252,27.146,43620,43681,168267
2018,31-33,229746,273785,11867119,11778508,18299,6.680,18584,6.784,1113165,240980,872185,2.046,9.451,938783,238605,700178,2.026,7.970,174382,1.481,15.941,13683,13769,124547
2018,42,265449,373895,6126198,6110033,25380,6.746,30044,7.986,682513,161882,520631,2.649,11.170,649379,216749,432630,3.547,10.628,33134,0.542,21.256,18889,19391,101573
2018,44-45,580413,984256,15669440,15678905,70233,7.103,79275,8.017,1621254,484151,1137103,3.088,10.340,1647170,555290,1091880,3.542,10.506,-25916,-0.165,20.681,48615,51818,248694
2018,48-49,162147,213269,5020972,4937995,27038,12.811,22622,10.718,648586,189665,458921,3.841,13.135,482371,154122,328249,3.121,9.769,166215,3.366,19.537,14934,15096,75739
2018,51,67868,141888,3541620,3517055,15354,10.894,13465,9.553,503713,171198,332515,4.868,14.322,453829,144983,308846,4.122,12.904,49884,1.418,25.807,6258,6666,49735
2018,52,212494,446812,6442913,6405160,37498,8.403,36335,8.143,878725,327175,551550,5.108,13.719,803827,237738,566089,3.712,12.550,74898,1.169,25.099,14988,15909,71004
2018,53,259316,354751,2199591,2172757,41876,11.935,34104,9.720,361102,143168,217934,6.589,16.620,308530,128604,179926,5.919,14.200,52572,2.420,28.400,19709,20112,63980
2018,54,686673,786087,9059402,8958911,87258,11.114,85269,10.861,1292193,383081,909112,4.276,14.424,1091729,424020,667709,4.733,12.186,200464,2.238,24.372,56769,57484,230242
2018,55,25641,53569,3494326,3486391,2466,4.544,3871,7.133,457689,87378,370311,2.506,13.128,440459,139256,301203,3.994,12.634,17230,0.494,25.267,739,763,12086
2018,56,293378,359159,11493551,11355363,39780,11.034,42479,11.783,1848487,470654,1377833,4.145,16.279,1561795,475540,1086255,4.188,13.754,286692,2.525,27.508,24015,24226,213641
2018,61,84520,95852,3725178,3703193,9465,9.953,7952,8.362,295065,61502,233563,1.661,7.968,249318,57532,191786,1.554,6.733,45747,1.235,13.465,5536,5603,37456
2018,62,601106,843151,20476451,20324832,69537,8.280,62967,7.497,2215303,689290,1526013,3.391,10.899,1908962,563753,1345209,2.774,9.392,306341,1.507,18.785,39635,40579,283347
2018,71,104138,116802,2434177,2406570,14741,12.779,11849,10.272,321274,116686,204588,4.849,13.350,265192,79607,185585,3.308,11.020,56082,2.330,22.039,8177,8282,55633
