NAICS,IndustryTitle,Basis,year,tfp_pct_change,tfp_index_2017
3131,"Fiber, yarn, and thread mills",All workers,1992.0,2.3,71.549
3131,"Fiber, yarn, and thread mills",All workers,1993.0,4.8,74.959
3131,"Fiber, yarn, and thread mills",All workers,1994.0,1.6,76.166
3131,"Fiber, yarn, and thread mills",All workers,1995.0,-1.2,75.274
3131,"Fiber, yarn, and thread mills",All workers,1996.0,-1.3,74.294
3131,"Fiber, yarn, and thread mills",All workers,1997.0,3.1,76.564
3131,"Fiber, yarn, and thread mills",All workers,1998.0,-0.9,75.905
3131,"Fiber, yarn, and thread mills",All workers,1999.0,-3.2,73.445
3131,"Fiber, yarn, and thread mills",All workers,2000.0,3.0,75.648
3131,"Fiber, yarn, and thread mills",All workers,2001.0,9.0,82.472
3131,"Fiber, yarn, and thread mills",All workers,2002.0,3.4,85.244
3131,"Fiber, yarn, and thread mills",All workers,2003.0,8.1,92.113
3131,"Fiber, yarn, and thread mills",All workers,2004.0,1.8,93.798
3131,"Fiber, yarn, and thread mills",All workers,2005.0,-0.2,93.577
3131,"Fiber, yarn, and thread mills",All workers,2006.0,2.8,96.197
3131,"Fiber, yarn, and thread mills",All workers,2007.0,5.1,101.136
3131,"Fiber, yarn, and thread mills",All workers,2008.0,-0.1,101.009
3131,"Fiber, yarn, and thread mills",All workers,2009.0,-3.4,97.527
3131,"Fiber, yarn, and thread mills",All workers,2010.0,-2.9,94.72
3131,"Fiber, yarn, and thread mills",All workers,2011.0,-11.1,84.183
3131,"Fiber, yarn, and thread mills",All workers,2012.0,20.8,101.659
3131,"Fiber, yarn, and thread mills",All workers,2013.0,1.5,103.174
3131,"Fiber, yarn, and thread mills",All workers,2014.0,-0.6,102.518
3131,"Fiber, yarn, and thread mills",All workers,2015.0,-0.5,102.05
3131,"Fiber, yarn, and thread mills",All workers,2016.0,-3.5,98.436
3131,"Fiber, yarn, and thread mills",All workers,2017.0,1.6,100.0
3131,"Fiber, yarn, and thread mills",All workers,2018.0,-5.4,94.616
3131,"Fiber, yarn, and thread mills",All workers,2019.0,2.1,96.572
3131,"Fiber, yarn, and thread mills",All workers,2020.0,-0.9,95.713
3131,"Fiber, yarn, and thread mills",All workers,2021.0,-0.6,95.186
3131,"Fiber, yarn, and thread mills",All workers,1987,N.A.,70.018
3131,"Fiber, yarn, and thread mills",All workers,2022,N.A.,N.A.
3131,"Fiber, yarn, and thread mills",All workers,2023,N.A.,N.A.
3131,"Fiber, yarn, and thread mills",All workers,2024,N.A.,N.A.
3131,"Fiber, yarn, and thread mills",All workers,Digit,4-Digit,4-Digit
3131,"Fiber, yarn, and thread mills",All workers,Sector,Manufacturing,Manufacturing
3132,Fabric mills,All workers,1988.0,0.8,67.8
3132,Fabric mills,All workers,1989.0,1.6,68.896
3132,Fabric mills,All workers,1990.0,0.2,69.004
3132,Fabric mills,All workers,1991.0,0.3,69.219
3132,Fabric mills,All workers,1992.0,1.4,70.176
3132,Fabric mills,All workers,1993.0,2.6,72.021
3132,Fabric mills,All workers,1994.0,4.5,75.286
3132,Fabric mills,All workers,1995.0,0.9,75.959
3132,Fabric mills,All workers,1996.0,0.3,76.207
3132,Fabric mills,All workers,1997.0,-3.2,73.8
3132,Fabric mills,All workers,1998.0,0.8,74.377
3132,Fabric mills,All workers,1999.0,5.2,78.261
3132,Fabric mills,All workers,2000.0,0.3,78.514
3132,Fabric mills,All workers,2001.0,-0.6,78.072
3132,Fabric mills,All workers,2002.0,5.5,82.39
3132,Fabric mills,All workers,2003.0,7.9,88.89
3132,Fabric mills,All workers,2004.0,-2.5,86.712
3132,Fabric mills,All workers,2005.0,14.7,99.492
3132,Fabric mills,All workers,2006.0,-0.2,99.323
3132,Fabric mills,All workers,2007.0,1.2,100.478
3132,Fabric mills,All workers,2008.0,-2.2,98.264
3132,Fabric mills,All workers,2009.0,1.9,100.121
3132,Fabric mills,All workers,2010.0,4.8,104.97
3132,Fabric mills,All workers,2011.0,0.9,105.865
3132,Fabric mills,All workers,2012.0,-2.6,103.078
3132,Fabric mills,All workers,2013.0,0.9,103.962
3132,Fabric mills,All workers,2014.0,-5.3,98.476
3132,Fabric mills,All workers,2015.0,-5.2,93.353
3132,Fabric mills,All workers,2016.0,-0.1,93.234
3132,Fabric mills,All workers,2017.0,7.3,100.0
3132,Fabric mills,All workers,2018.0,-1.4,98.637
3132,Fabric mills,All workers,2019.0,-4.9,93.774
3132,Fabric mills,All workers,2020.0,1.3,94.965
3132,Fabric mills,All workers,2021.0,5.3,100.004
3132,Fabric mills,All workers,1987,N.A.,67.284
3132,Fabric mills,All workers,2022,N.A.,N.A.
3132,Fabric mills,All workers,2023,N.A.,N.A.
3132,Fabric mills,All workers,2024,N.A.,N.A.
3132,Fabric mills,All workers,Digit,4-Digit,4-Digit
3132,Fabric mills,All workers,Sector,Manufacturing,Manufacturing
3133,Textile and fabric finishing and fabric coating mills,All workers,1988.0,-0.1,91.336
3133,Textile and fabric finishing and fabric coating mills,All workers,1989.0,2.9,94.001
3133,Textile and fabric finishing and fabric coating mills,All workers,1990.0,-0.9,93.162
3133,Textile and fabric finishing and fabric coating mills,All workers,1991.0,0.8,93.905
3133,Textile and fabric finishing and fabric coating mills,All workers,1992.0,0.1,93.969
3133,Textile and fabric finishing and fabric coating mills,All workers,1993.0,-1.1,92.912
3133,Textile and fabric finishing and fabric coating mills,All workers,1994.0,3.7,96.321
3133,Textile and fabric finishing and fabric coating mills,All workers,1995.0,-1.1,95.247
3133,Textile and fabric finishing and fabric coating mills,All workers,1996.0,0.2,95.42
3133,Textile and fabric finishing and fabric coating mills,All workers,1997.0,7.3,102.389
3133,Textile and fabric finishing and fabric coating mills,All workers,1998.0,-2.8,99.515
3133,Textile and fabric finishing and fabric coating mills,All workers,1999.0,-1.7,97.834
3133,Textile and fabric finishing and fabric coating mills,All workers,2000.0,1.7,99.537
3133,Textile and fabric finishing and fabric coating mills,All workers,2001.0,0.0,99.516
3133,Textile and fabric finishing and fabric coating mills,All workers,2002.0,-1.8,97.715
3133,Textile and fabric finishing and fabric coating mills,All workers,2003.0,1.8,99.487
3133,Textile and fabric finishing and fabric coating mills,All workers,2004.0,2.1,101.61
3133,Textile and fabric finishing and fabric coating mills,All workers,2005.0,4.1,105.74
3133,Textile and fabric finishing and fabric coating mills,All workers,2006.0,-3.3,102.198
3133,Textile and fabric finishing and fabric coating mills,All workers,2007.0,1.2,103.394
3133,Textile and fabric finishing and fabric coating mills,All workers,2008.0,-9.9,93.196
3133,Textile and fabric finishing and fabric coating mills,All workers,2009.0,-2.2,91.162
3133,Textile and fabric finishing and fabric coating mills,All workers,2010.0,20.2,109.591
3133,Textile and fabric finishing and fabric coating mills,All workers,2011.0,2.2,112.008
3133,Textile and fabric finishing and fabric coating mills,All workers,2012.0,-10.9,99.767
3133,Textile and fabric finishing and fabric coating mills,All workers,2013.0,5.4,105.187
3133,Textile and fabric finishing and fabric coating mills,All workers,2014.0,-1.5,103.603
3133,Textile and fabric finishing and fabric coating mills,All workers,2015.0,-1.3,102.254
3133,Textile and fabric finishing and fabric coating mills,All workers,2016.0,-0.2,102.078
3133,Textile and fabric finishing and fabric coating mills,All workers,2017.0,-2.0,100.0
3133,Textile and fabric finishing and fabric coating mills,All workers,2018.0,1.6,101.648
3133,Textile and fabric finishing and fabric coating mills,All workers,2019.0,-4.4,97.144
3133,Textile and fabric finishing and fabric coating mills,All workers,2020.0,-6.1,91.192
3133,Textile and fabric finishing and fabric coating mills,All workers,2021.0,-0.7,90.535
3133,Textile and fabric finishing and fabric coating mills,All workers,1987,N.A.,91.396
3133,Textile and fabric finishing and fabric coating mills,All workers,2022,N.A.,N.A.
3133,Textile and fabric finishing and fabric coating mills,All workers,2023,N.A.,N.A.
3133,Textile and fabric finishing and fabric coating mills,All workers,2024,N.A.,N.A.
3133,Textile and fabric finishing and fabric coating mills,All workers,Digit,4-Digit,4-Digit
3133,Textile and fabric finishing and fabric coating mills,All workers,Sector,Manufacturing,Manufacturing
3141,Textile furnishings mills,All workers,1988.0,1.5,109.804
3141,Textile furnishings mills,All workers,1989.0,0.2,110.016
3141,Textile furnishings mills,All workers,1990.0,-1.7,108.141
3141,Textile furnishings mills,All workers,1991.0,-0.4,107.731
3141,Textile furnishings mills,All workers,1992.0,4.6,112.737
3141,Textile furnishings mills,All workers,1993.0,2.1,115.123
3141,Textile furnishings mills,All workers,1994.0,-0.4,114.675
3141,Textile furnishings mills,All workers,1995.0,3.1,118.196
3141,Textile furnishings mills,All workers,1996.0,-2.1,115.665
3141,Textile furnishings mills,All workers,1997.0,1.9,117.847
3141,Textile furnishings mills,All workers,1998.0,-2.3,115.135
3141,Textile furnishings mills,All workers,1999.0,0.2,115.328
3141,Textile furnishings mills,All workers,2000.0,-3.9,110.854
3141,Textile furnishings mills,All workers,2001.0,-2.3,108.306
3141,Textile furnishings mills,All workers,2002.0,1.8,110.295
3141,Textile furnishings mills,All workers,2003.0,4.3,114.983
3141,Textile furnishings mills,All workers,2004.0,1.9,117.153
3141,Textile furnishings mills,All workers,2005.0,7.0,125.381
3141,Textile furnishings mills,All workers,2006.0,-4.5,119.797
3141,Textile furnishings mills,All workers,2007.0,-2.6,116.696
3141,Textile furnishings mills,All workers,2008.0,-1.4,115.045
3141,Textile furnishings mills,All workers,2009.0,-12.7,100.386
3141,Textile furnishings mills,All workers,2010.0,-1.0,99.368
3141,Textile furnishings mills,All workers,2011.0,9.0,108.321
3141,Textile furnishings mills,All workers,2012.0,-4.1,103.834
3141,Textile furnishings mills,All workers,2013.0,-2.4,101.357
3141,Textile furnishings mills,All workers,2014.0,-0.5,100.895
3141,Textile furnishings mills,All workers,2015.0,-2.7,98.175
3141,Textile furnishings mills,All workers,2016.0,0.7,98.891
3141,Textile furnishings mills,All workers,2017.0,1.1,100.0
3141,Textile furnishings mills,All workers,2018.0,-2.0,97.987
3141,Textile furnishings mills,All workers,2019.0,1.6,99.525
3141,Textile furnishings mills,All workers,2020.0,1.0,100.507
3141,Textile furnishings mills,All workers,2021.0,11.2,111.773
3141,Textile furnishings mills,All workers,1987,N.A.,108.166
3141,Textile furnishings mills,All workers,2022,N.A.,N.A.
3141,Textile furnishings mills,All workers,2023,N.A.,N.A.
3141,Textile furnishings mills,All workers,2024,N.A.,N.A.
3141,Textile furnishings mills,All workers,Digit,4-Digit,4-Digit
3141,Textile furnishings mills,All workers,Sector,Manufacturing,Manufacturing
3149,Other textile product mills,All workers,1988.0,-1.1,89.17
3149,Other textile product mills,All workers,1989.0,0.9,90.015
3149,Other textile product mills,All workers,1990.0,0.4,90.408
3149,Other textile product mills,All workers,1991.0,-1.1,89.44
3149,Other textile product mills,All workers,1992.0,2.0,91.272
3149,Other textile product mills,All workers,1993.0,-2.3,89.215
3149,Other textile product mills,All workers,1994.0,4.0,92.782
3149,Other textile product mills,All workers,1995.0,0.9,93.602
3149,Other textile product mills,All workers,1996.0,0.3,93.896
3149,Other textile product mills,All workers,1997.0,0.5,94.338
3149,Other textile product mills,All workers,1998.0,-7.3,87.439
3149,Other textile product mills,All workers,1999.0,2.4,89.555
3149,Other textile product mills,All workers,2000.0,-1.3,88.366
3149,Other textile product mills,All workers,2001.0,-2.6,86.09
3149,Other textile product mills,All workers,2002.0,-0.4,85.768
3149,Other textile product mills,All workers,2003.0,0.0,85.807
3149,Other textile product mills,All workers,2004.0,8.6,93.204
3149,Other textile product mills,All workers,2005.0,6.7,99.407
3149,Other textile product mills,All workers,2006.0,1.8,101.165
3149,Other textile product mills,All workers,2007.0,-0.1,101.042
3149,Other textile product mills,All workers,2008.0,-3.6,97.402
3149,Other textile product mills,All workers,2009.0,-6.7,90.895
3149,Other textile product mills,All workers,2010.0,11.4,101.285
3149,Other textile product mills,All workers,2011.0,1.4,102.75
3149,Other textile product mills,All workers,2012.0,0.4,103.147
3149,Other textile product mills,All workers,2013.0,-0.5,102.66
3149,Other textile product mills,All workers,2014.0,5.3,108.097
3149,Other textile product mills,All workers,2015.0,-2.4,105.476
3149,Other textile product mills,All workers,2016.0,-1.6,103.78
3149,Other textile product mills,All workers,2017.0,-3.6,100.0
3149,Other textile product mills,All workers,2018.0,3.6,103.632
3149,Other textile product mills,All workers,2019.0,2.3,105.966
3149,Other textile product mills,All workers,2020.0,-3.1,102.686
3149,Other textile product mills,All workers,2021.0,8.2,111.076
3149,Other textile product mills,All workers,1987,N.A.,90.187
3149,Other textile product mills,All workers,2022,N.A.,N.A.
3149,Other textile product mills,All workers,2023,N.A.,N.A.
3149,Other textile product mills,All workers,2024,N.A.,N.A.
3149,Other textile product mills,All workers,Digit,4-Digit,4-Digit
3149,Other textile product mills,All workers,Sector,Manufacturing,Manufacturing
3151,Apparel knitting mills,All workers,1988.0,-2.7,102.13
3151,Apparel knitting mills,All workers,1989.0,3.3,105.462
3151,Apparel knitting mills,All workers,1990.0,1.1,106.588
3151,Apparel knitting mills,All workers,1991.0,1.8,108.495
3151,Apparel knitting mills,All workers,1992.0,4.4,113.321
3151,Apparel knitting mills,All workers,1993.0,3.4,117.146
3151,Apparel knitting mills,All workers,1994.0,1.5,118.922
3151,Apparel knitting mills,All workers,1995.0,-0.2,118.638
3151,Apparel knitting mills,All workers,1996.0,3.9,123.267
3151,Apparel knitting mills,All workers,1997.0,-17.1,102.193
3151,Apparel knitting mills,All workers,1998.0,-5.8,96.269
3151,Apparel knitting mills,All workers,1999.0,2.6,98.809
3151,Apparel knitting mills,All workers,2000.0,4.5,103.234
3151,Apparel knitting mills,All workers,2001.0,-2.3,100.893
3151,Apparel knitting mills,All workers,2002.0,1.3,102.206
3151,Apparel knitting mills,All workers,2003.0,-1.9,100.244
3151,Apparel knitting mills,All workers,2004.0,-4.1,96.097
3151,Apparel knitting mills,All workers,2005.0,12.2,107.863
3151,Apparel knitting mills,All workers,2006.0,1.7,109.727
3151,Apparel knitting mills,All workers,2007.0,-15.7,92.551
3151,Apparel knitting mills,All workers,2008.0,-3.9,88.941
3151,Apparel knitting mills,All workers,2009.0,7.0,95.174
3151,Apparel knitting mills,All workers,2010.0,-3.1,92.202
3151,Apparel knitting mills,All workers,2011.0,-2.2,90.174
3151,Apparel knitting mills,All workers,2012.0,4.0,93.74
3151,Apparel knitting mills,All workers,2013.0,7.7,100.961
3151,Apparel knitting mills,All workers,2014.0,-9.5,91.391
3151,Apparel knitting mills,All workers,2015.0,1.2,92.487
3151,Apparel knitting mills,All workers,2016.0,0.0,92.482
3151,Apparel knitting mills,All workers,2017.0,8.1,100.0
3151,Apparel knitting mills,All workers,2018.0,-0.7,99.252
3151,Apparel knitting mills,All workers,2019.0,5.8,104.971
3151,Apparel knitting mills,All workers,2020.0,-3.5,101.314
3151,Apparel knitting mills,All workers,2021.0,10.0,111.426
3151,Apparel knitting mills,All workers,1987,N.A.,104.956
3151,Apparel knitting mills,All workers,2022,N.A.,N.A.
3151,Apparel knitting mills,All workers,2023,N.A.,N.A.
3151,Apparel knitting mills,All workers,2024,N.A.,N.A.
3151,Apparel knitting mills,All workers,Digit,4-Digit,4-Digit
3151,Apparel knitting mills,All workers,Sector,Manufacturing,Manufacturing
3152,Cut and sew apparel,All workers,1988.0,-1.6,121.658
3152,Cut and sew apparel,All workers,1989.0,-2.7,118.411
3152,Cut and sew apparel,All workers,1990.0,0.6,119.079
3152,Cut and sew apparel,All workers,1991.0,0.6,119.83
3152,Cut and sew apparel,All workers,1992.0,0.3,120.208
3152,Cut and sew apparel,All workers,1993.0,-0.3,119.86
3152,Cut and sew apparel,All workers,1994.0,0.7,120.738
3152,Cut and sew apparel,All workers,1995.0,3.1,124.465
3152,Cut and sew apparel,All workers,1996.0,-0.7,123.606
3152,Cut and sew apparel,All workers,1997.0,-3.5,119.227
3152,Cut and sew apparel,All workers,1998.0,-2.9,115.826
3152,Cut and sew apparel,All workers,1999.0,0.2,116.089
3152,Cut and sew apparel,All workers,2000.0,-3.1,112.459
3152,Cut and sew apparel,All workers,2001.0,-2.6,109.529
3152,Cut and sew apparel,All workers,2002.0,-0.8,108.655
