year,vcnaics3,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,firmdeath_firms,firmdeath_estabs,firmdeath_emp
1979,623,18748,24330,1176226,1148051,2605,10.911,1694,7.095,179161,61893,117268,5.391,15.606,122505,52683,69822,4.589,10.671,56656,4.935,21.341,1175,1246,37233
1979,624,38352,49183,713860,682605,7169,15.125,3597,7.589,165745,60643,105102,8.884,24.281,103881,24955,78926,3.656,15.218,61864,9.063,30.437,2439,2473,13869
1979,711,13437,13718,189936,177915,3480,26.622,2188,16.738,70827,19334,51493,10.867,39.810,45975,15453,30522,8.686,25.841,24852,13.969,51.682,1570,1573,10132
1979,712,1830,1937,31126,30328,172,9.012,115,6.026,4862,747,4115,2.463,16.031,3377,434,2943,1.431,11.135,1485,4.896,22.270,58,58,224
1979,713,29623,31238,481611,469366,4093,13.274,3286,10.657,95166,31590,63576,6.730,20.275,70907,22705,48202,4.837,15.107,24259,5.168,30.214,2485,2505,16895
1979,721,38798,42846,1051250,1028607,5689,13.315,5448,12.751,223555,89218,134337,8.674,21.734,178972,77185,101787,7.504,17.399,44583,4.334,34.799,3971,4014,48728
1979,722,253937,308957,4494048,4368361,53149,17.436,44888,14.726,1171199,624258,546941,14.290,26.811,923820,381175,542645,8.726,21.148,247379,5.663,42.296,32340,32817,246016
1979,811,133975,141394,786618,755946,24114,17.432,17995,13.008,196901,81476,115425,10.778,26.047,135231,59670,75561,7.893,17.889,61670,8.158,35.778,13879,13951,44660
1979,812,146608,168063,1048076,1029438,22528,13.532,19368,11.634,212484,90323,122161,8.774,20.641,176371,71324,105047,6.928,17.133,36113,3.508,34.266,14477,14713,49849
1979,813,163591,169340,1504548,1470250,13298,7.967,8430,5.051,271550,55605,215945,3.782,18.470,202456,37855,164601,2.575,13.770,69094,4.699,27.540,5320,5337,21882
1980,113,11776,11929,103005,104590,1937,16.113,2121,17.644,21864,7948,13916,7.599,20.905,25189,8631,16558,8.252,24.084,-3325,-3.179,41.809,1625,1625,6421
1980,114,1649,1681,11798,11755,343,20.564,317,19.005,3933,1563,2370,13.296,33.458,3854,1294,2560,11.008,32.786,79,0.672,65.572,226,226,820
1980,115,6562,6976,72441,71180,1002,14.413,954,13.723,19807,6802,13005,9.556,27.827,17345,5307,12038,7.456,24.368,2462,3.459,48.736,730,730,3558
1980,211,6049,7842,137411,132908,1106,14.524,652,8.562,27162,8437,18725,6.348,20.437,18062,4991,13071,3.755,13.590,9100,6.847,27.180,369,374,1538
1980,212,7055,9548,432746,439323,1238,12.872,1377,14.318,62417,21811,40606,4.965,14.208,75605,21981,53624,5.003,17.209,-13188,-3.002,28.415,923,948,10640
1980,213,8260,9506,285890,267590,2013,22.308,1048,11.614,83056,26234,56822,9.804,31.039,46441,18615,27826,6.957,17.355,36615,13.683,34.711,697,708,9476
1980,221,5956,12215,698989,691119,576,4.731,495,4.066,43076,11276,31800,1.632,6.233,27477,7856,19621,1.137,3.976,15599,2.257,7.951,279,281,1162
1980,236,137811,138744,1226033,1255628,26663,18.873,31733,22.461,339662,116482,223180,9.277,27.051,398633,133492,265141,10.631,31.748,-58971,-4.697,54.102,24548,24555,100060
1980,237,36662,37590,746328,751954,5586,14.944,5165,13.818,164074,38540,125534,5.125,21.820,175566,37681,137885,5.011,23.348,-11492,-1.528,43.639,3779,3786,23330
1980,238,266061,269008,2453387,2477406,39106,14.440,42725,15.776,590611,168665,421946,6.808,23.840,639079,181116,457963,7.311,25.796,-48468,-1.956,47.680,32934,32941,135979
1980,311,20800,26840,1367871,1381251,2284,8.471,2532,9.390,142268,36959,105309,2.676,10.300,168259,55693,112566,4.032,12.182,-25991,-1.882,20.600,1686,1705,20862
1980,312,2312,2971,232664,235001,172,5.730,233,7.763,18401,4705,13696,2.002,7.830,22859,5806,17053,2.471,9.727,-4458,-1.897,15.660,143,143,2237
1980,313,5485,6853,640939,646380,532,7.825,424,6.236,48357,11731,36626,1.815,7.481,58999,17243,41756,2.668,9.128,-10642,-1.646,14.962,253,255,4411
1980,314,7753,8207,260827,266649,897,10.816,1069,12.890,31775,8509,23266,3.191,11.916,43663,14691,28972,5.509,16.375,-11888,-4.458,23.833,855,859,8549
1980,315,16188,18420,1187007,1202014,2160,11.658,2375,12.819,155018,49950,105068,4.156,12.897,185151,65278,119873,5.431,15.403,-30133,-2.507,25.793,1875,1888,39733
1980,316,2211,2583,230213,236682,209,8.018,256,9.822,23351,5235,18116,2.212,9.866,36050,13026,23024,5.504,15.231,-12699,-5.365,19.732,183,186,5501
1980,321,14893,16763,546370,566511,1951,11.678,1839,11.007,62502,19926,42576,3.517,11.033,102620,29332,73288,5.178,18.114,-40118,-7.082,22.066,1358,1359,14375
1980,322,3692,5786,634217,632506,325,5.595,370,6.370,49239,9193,40046,1.453,7.785,46176,10732,35444,1.697,7.300,3063,0.484,14.601,227,228,3663
1980,323,30698,32064,641824,637347,3686,11.686,2644,8.382,78123,21578,56545,3.386,12.258,69527,21715,47812,3.407,10.909,8596,1.349,21.818,2067,2073,14174
1980,324,1307,2088,145593,150600,200,9.563,207,9.897,9376,2710,6666,1.799,6.226,19706,4956,14750,3.291,13.085,-10330,-6.859,12.452,59,78,920
1980,325,7823,11454,956057,953178,933,8.204,771,6.779,79827,20915,58912,2.194,8.375,73675,16812,56863,1.764,7.729,6152,0.645,15.459,444,448,4617
1980,326,11016,12951,749658,771004,1298,10.114,1064,8.290,83774,25020,58754,3.245,10.866,127567,35754,91813,4.637,16.546,-43793,-5.680,21.731,716,722,10447
1980,327,12159,15149,580737,593381,1298,8.563,1317,8.688,55199,15361,39838,2.589,9.302,80700,19456,61244,3.279,13.600,-25501,-4.298,18.605,877,888,7250
1980,331,4636,5869,1062240,1079780,441,7.597,313,5.392,67625,13672,53953,1.266,6.263,102613,17654,84959,1.635,9.503,-34988,-3.240,12.526,195,195,4167
1980,332,45884,49806,1852194,1858432,5401,11.039,3641,7.442,213741,52328,161413,2.816,11.501,226581,54857,171724,2.952,12.192,-12840,-0.691,23.002,2668,2679,27288
1980,333,25626,28520,1871239,1872361,2586,9.189,1829,6.499,196700,44430,152270,2.373,10.505,199773,57850,141923,3.090,10.670,-3073,-0.164,21.011,1248,1250,15260
1980,334,10010,11753,1746213,1680253,1604,13.938,1115,9.688,262780,65863,196917,3.920,15.639,129941,46671,83270,2.778,7.733,132839,7.906,15.467,737,740,15743
1980,335,4887,6140,775783,774549,542,8.898,444,7.289,79771,19455,60316,2.512,10.299,77006,20098,56908,2.595,9.942,2765,0.357,19.884,276,278,4610
1980,336,7876,9446,2023232,2121670,1002,10.614,990,10.487,164644,28063,136581,1.323,7.760,363503,39833,323670,1.877,17.133,-198859,-9.373,15.520,710,711,10016
1980,337,15303,16258,545622,553359,1967,12.148,1835,11.333,60337,18550,41787,3.352,10.904,75884,21331,54553,3.855,13.713,-15547,-2.810,21.808,1427,1433,12964
1980,339,22809,24039,672668,678414,2885,12.091,2530,10.603,88919,27268,61651,4.019,13.107,100453,27859,72594,4.106,14.807,-11534,-1.700,26.214,1930,1934,12269
1980,423,140978,180996,2288241,2275271,20275,11.336,15991,8.941,358131,121178,236953,5.326,15.740,332260,121186,211074,5.326,14.603,25871,1.137,29.206,10159,10312,51371
1980,424,90931,115847,1561736,1562349,11270,9.714,11606,10.004,234192,72288,161904,4.627,14.990,235195,85970,149225,5.503,15.054,-1003,-0.064,29.979,7777,7910,42441
1980,425,25704,28358,283241,281579,3251,11.656,2317,8.307,47813,15844,31969,5.627,16.980,44591,14127,30464,5.017,15.836,3222,1.144,31.672,1481,1487,6701
1980,441,93929,110492,1307149,1369173,9857,8.858,11438,10.278,142710,56830,85880,4.151,10.423,266419,73509,192910,5.369,19.458,-123709,-9.035,20.846,8334,8452,51953
1980,442,43708,50604,354103,353826,6459,12.883,5521,11.012,63661,26055,37606,7.364,17.992,62938,21445,41493,6.061,17.788,723,0.204,35.576,4194,4258,15611
1980,443,28043,37887,220583,222234,4375,11.493,4731,12.429,41450,17075,24375,7.683,18.652,44847,18117,26730,8.152,20.180,-3397,-1.529,37.303,3095,3189,10559
1980,444,72510,90693,819930,822973,8355,9.283,6972,7.747,120009,46855,73154,5.693,14.582,126228,36305,89923,4.411,15.338,-6219,-0.756,29.165,4909,5035,22945
1980,445,114235,156192,1992025,1965958,17733,11.348,17890,11.448,335254,152259,182995,7.745,17.053,282632,107942,174690,5.491,14.376,52622,2.677,28.753,12441,12643,54955
1980,446,46949,64706,568957,564819,6445,10.108,4556,7.145,89896,37115,52781,6.571,15.916,80554,24864,55690,4.402,14.262,9342,1.654,28.524,3030,3129,14957
1980,447,115363,153495,862187,895819,15964,10.243,20675,13.266,167558,78497,89061,8.763,18.704,234745,84672,150073,9.452,26.205,-67187,-7.500,37.409,14061,14480,56209
1980,448,90015,152576,1100391,1098681,18771,12.451,15132,10.037,212358,94890,117468,8.637,19.328,206367,66734,139633,6.074,18.783,5991,0.545,37.566,9561,10036,34913
1980,451,39599,50640,313110,308408,7600,15.159,6588,13.141,71932,31566,40366,10.235,23.324,61459,22776,38683,7.385,19.928,10473,3.396,39.856,4779,4931,15597
1980,452,16897,38786,1952634,1962351,3171,8.137,3537,9.076,183254,99143,84111,5.052,9.338,204485,41681,162804,2.124,10.420,-21231,-1.082,18.677,1822,1879,8170
1980,453,72139,82677,413416,409476,13095,16.113,10284,12.654,93164,42729,50435,10.435,22.752,85267,32185,53082,7.860,20.823,7897,1.929,41.647,7877,7998,23742
1980,454,27539,36148,383296,387190,3411,9.374,3893,10.698,59427,19619,39808,5.067,15.348,67196,23159,44037,5.981,17.355,-7769,-2.007,30.697,2749,2781,12368
1980,481,1384,2927,324012,315517,420,14.609,316,10.991,35230,4878,30352,1.546,11.166,17870,2070,15800,0.656,5.664,17360,5.502,11.327,175,176,1141
1980,483,841,1176,55160,53817,143,12.160,143,12.160,12755,5584,7171,10.376,23.701,10404,3349,7055,6.223,19.332,2351,4.369,38.664,68,69,728
1980,484,60555,69862,1069910,1099500,11330,16.255,11005,15.789,156308,57527,98781,5.232,14.216,216321,59177,157144,5.382,19.674,-60013,-5.458,28.433,8707,8764,37406
1980,485,11820,12623,242414,245342,1617,12.660,1917,15.008,37130,11705,25425,4.771,15.134,43144,15024,28120,6.124,17.585,-6014,-2.451,30.268,1600,1600,10079
1980,486,362,1605,72516,71431,119,7.501,82,5.169,7573,2128,5445,2.979,10.602,5470,1905,3565,2.667,7.658,2103,2.944,15.315,28,28,206
1980,487,974,997,12385,11432,186,19.106,139,14.278,3796,1684,2112,14.731,33.206,1914,712,1202,6.228,16.743,1882,16.463,33.486,104,104,425
1980,488,11358,14739,328948,327902,2239,15.432,1779,12.261,70716,27048,43668,8.249,21.566,68832,14804,54028,4.515,20.992,1884,0.575,41.983,1245,1251,8507
1980,492,1736,2257,63166,61606,644,29.664,472,21.741,9983,3424,6559,5.558,16.205,6833,3134,3699,5.087,11.091,3150,5.113,22.183,374,374,1474
1980,493,6202,9544,393105,394808,851,9.020,632,6.699,51331,15391,35940,3.898,13.002,54192,11875,42317,3.008,13.726,-2861,-0.725,26.003,326,328,1896
1980,511,17181,19735,665839,659806,3187,16.683,1923,10.066,78483,25628,52855,3.884,11.895,66296,24716,41580,3.746,10.048,12187,1.847,20.096,1369,1374,10680
1980,512,9858,15074,200112,202694,2277,15.216,2058,13.753,47020,17483,29537,8.625,23.198,52784,16224,36560,8.004,26.041,-5764,-2.844,46.395,1139,1215,8375
1980,515,5536,6487,193094,186566,639,9.992,455,7.115,31199,10795,20404,5.786,16.723,17810,6893,10917,3.695,9.546,13389,7.177,19.092,346,349,4510
1980,517,3452,16934,1067425,1048753,890,5.309,547,3.263,278015,7609,270406,0.726,26.509,241227,4031,237196,0.384,23.001,36788,3.508,46.003,365,367,2271
1980,518,5091,6664,194882,186744,1232,19.045,842,13.016,47571,21859,25712,11.705,25.474,31094,14793,16301,7.922,16.651,16477,8.823,33.301,486,489,5112
1980,519,2079,2463,27175,26889,230,9.477,158,6.510,3466,1079,2387,4.013,12.890,2920,1206,1714,4.485,10.860,546,2.031,21.719,111,111,896
1980,521,21,52,23790,23648,5,10.000,D,D,1036,555,481,2.347,4.381,765,D,344,D,3.235,271,1.146,6.470,0,0,0
1980,522,47522,110324,2128010,2080877,7389,6.761,5312,4.861,237185,70426,166759,3.384,11.398,143097,40638,102459,1.953,6.877,94088,4.522,13.754,2282,2327,11868
1980,523,14019,18540,275136,264450,3243,18.012,2172,12.064,63636,20711,42925,7.832,24.064,42019,16030,25989,6.062,15.889,21617,8.174,31.778,1587,1590,6714
1980,524,93567,121987,2220356,2183582,12543,10.370,10482,8.666,327823,90402,237421,4.140,15.013,254809,73454,181355,3.364,11.669,73014,3.344,23.339,6542,6577,28038
1980,525,591,790,9331,8110,67,8.422,78,9.805,3161,516,2645,6.363,38.979,712,273,439,3.366,8.780,2449,30.199,17.560,48,48,120
1980,531,159067,162981,857146,863286,24182,14.804,24918,15.254,198342,86815,111527,10.056,22.975,209950,88948,121002,10.303,24.320,-11608,-1.345,45.950,20344,20379,65867
1980,532,19261,25372,250524,247346,4373,17.545,3479,13.958,64480,22298,42182,9.015,26.069,58033,24839,33194,10.042,23.462,6447,2.606,46.925,2148,2177,11496
1980,533,855,911,9624,10025,158,17.146,179,19.425,3038,1178,1860,11.751,30.306,3920,2461,1459,24.550,39.104,-882,-8.798,60.612,142,142,933
1980,541,265503,281999,2581489,2520106,44585,16.193,31266,11.355,497917,184938,312979,7.339,19.758,374749,138891,235858,5.511,14.870,123168,4.887,29.741,22986,23124,88879
1980,551,20555,38896,2649333,2607973,3974,10.366,2855,7.447,417351,122159,295192,4.684,16.003,332589,96856,235733,3.714,12.753,84762,3.250,25.506,568,592,6517
1980,561,115911,129658,2143424,2092147,26152,20.861,17560,14.007,530182,191079,339103,9.133,25.342,428372,122062,306310,5.834,20.475,101810,4.866,40.950,13366,13426,73265
1980,562,11163,11908,173358,173733,1710,14.540,1415,12.032,26913,9014,17899,5.188,15.491,27564,8852,18712,5.095,15.866,-651,-0.375,30.982,1087,1088,5863
1980,611,31547,33581,1382196,1358667,3715,11.116,3395,10.158,158308,22081,136227,1.625,11.652,111969,22442,89527,1.652,8.241,46339,3.411,16.482,2657,2676,15679
1980,621,282076,292780,1588569,1554910,30200,10.552,17020,5.947,287506,110267,177239,7.092,18.490,220249,63809,156440,4.104,14.165,67257,4.325,28.329,12655,12729,45223
1980,622,4572,5609,2875333,2820680,235,4.200,207,3.700,205107,39837,165270,1.412,7.272,94241,38681,55560,1.371,3.341,110866,3.930,6.682,114,114,21802
1980,623,18998,24925,1200264,1188140,2379,9.662,1771,7.193,152391,55252,97139,4.650,12.826,128314,48325,79989,4.067,10.800,24077,2.026,21.599,1218,1256,32861
1980,624,40078,51381,739366,723946,6783,13.510,4436,8.835,147050,46743,100307,6.457,20.312,116532,29901,86631,4.130,16.097,30518,4.216,32.194,2978,3042,15973
1980,711,14252,14515,197060,193939,3352,23.738,2564,18.157,52107,18640,33467,9.611,26.868,45945,15289,30656,7.883,23.690,6162,3.177,47.381,1924,1931,10327
1980,712,1851,1963,31513,31293,156,8.025,118,6.070,4182,613,3569,1.959,13.364,3679,594,3085,1.898,11.757,503,1.607,23.513,80,80,303
1980,713,30284,32141,488851,485602,4275,13.489,3380,10.665,88007,31611,56396,6.510,18.123,81559,25087,56472,5.166,16.795,6448,1.328,33.591,2515,2528,16528
1980,721,38193,42332,1075517,1064822,4908,11.518,5466,12.828,202040,80971,121069,7.604,18.974,180849,69230,111619,6.502,16.984,21191,1.990,33.968,3952,3972,43526
1980,722,254116,312043,4571609,4532994,50623,16.303,47580,15.323,1103581,613139,490442,13.526,24.346,1028857,415206,613651,9.160,22.697,74724,1.648,45.394,34643,35204,265990
1980,811,135472,143161,767889,778138,22270,15.649,20570,14.454,154217,71217,83000,9.152,19.819,175204,66788,108416,8.583,22.516,-20987,-2.697,39.637,15924,15976,50547
1980,812,146443,168713,1041253,1045913,21625,12.840,21044,12.495,188033,84901,103132,8.117,17.978,197178,72961,124217,6.976,18.852,-9145,-0.874,35.956,15970,16186,52583
1980,813,166024,171998,1544478,1525763,11501,6.738,8883,5.204,243801,49569,194232,3.249,15.979,206289,34761,171528,2.278,13.520,37512,2.459,27.041,5680,5692,20070
1981,113,11133,11275,95070,98942,1521,13.126,2146,18.520,18105,6041,12064,6.106,18.299,25997,9382,16615,9.482,26.275,-7892,-7.976,36.597,1545,1545,6190
1981,114,1569,1603,10760,11118,297,18.154,363,22.188,3346,1322,2024,11.891,30.097,4079,1632,2447,14.680,36.690,-733,-6.593,60.193,255,256,1064
1981,115,6525,6934,73197,72539,992,14.319,980,14.145,20127,7414,12713,10.221,27.746,18729,8362,10367,11.528,25.819,1398,1.927,51.638,686,688,4260
1981,211,6841,8765,164000,150796,1601,19.251,704,8.465,40841,12908,27933,8.560,27.084,14839,7264,7575,4.817,9.840,26002,17.243,19.681,424,430,2430
1981,212,7174,9690,432544,433222,1406,14.612,1270,13.199,66097,21346,44751,4.927,15.257,67207,20255,46952,4.675,15.513,-1110,-0.256,30.514,850,856,10156
1981,213,10132,11542,360636,323340,3169,30.092,1147,10.892,124914,45602,79312,14.103,38.632,49853,20335,29518,6.289,15.418,75061,23.214,30.836,800,806,11800
1981,221,5957,12293,722431,712097,628,5.142,467,3.824,44030,9482,34548,1.332,6.183,23486,6418,17068,0.901,3.298,20544,2.885,6.596,258,259,1364
1981,236,128564,129526,1148722,1187521,22406,16.694,31784,23.681,310844,103856,206988,8.746,26.176,387768,124273,263495,10.465,32.654,-76924,-6.478,52.352,24152,24157,95710
1981,237,36373,37342,744357,746247,5287,14.137,5400,14.439,175379,44888,130491,6.015,23.501,177977,38257,139720,5.127,23.850,-2598,-0.348,47.003,4059,4062,24165
1981,238,256617,259604,2382510,2415626,34570,13.086,43721,16.550,560627,162192,398435,6.714,23.208,625553,180307,445246,7.464,25.896,-64926,-2.688,46.417,32725,32746,137556
1981,311,21005,26982,1339980,1348946,2557,9.507,2386,8.871,139494,46895,92599,3.476,10.341,156865,46574,110291,3.453,11.629,-17371,-1.288,20.682,1592,1620,20334
1981,312,2288,2943,230116,230540,202,6.856,209,7.093,20488,6357,14131,2.757,8.887,21199,8303,12896,3.602,9.195,-711,-0.308,17.774,152,154,3488
1981,313,5662,7025,608957,624628,570,8.204,415,5.973,40836,13358,27478,2.139,6.538,71653,18547,53106,2.969,11.471,-30817,-4.934,13.075,254,256,5471
1981,314,7710,8156,244765,252748,953,11.652,999,12.214,31150,13376,17774,5.292,12.325,47068,16124,30944,6.379,18.623,-15918,-6.298,24.649,792,795,8806
1981,315,16687,18883,1175828,1182822,2629,14.102,2148,11.522,163881,66172,97709,5.594,13.855,177500,59276,118224,5.011,15.006,-13619,-1.151,27.710,1737,1750,36339
1981,316,2246,2607,229027,230189,267,10.305,235,9.070,30253,7393,22860,3.212,13.143,32199,10067,22132,4.373,13.988,-1946,-0.845,26.285,171,174,3920
1981,321,14909,16760,508820,526657,1902,11.340,1926,11.483,64003,24790,39213,4.707,12.153,99562,26789,72773,5.087,18.905,-35559,-6.752,24.305,1433,1444,13234
1981,322,3731,5785,614884,623632,373,6.459,352,6.096,37534,11122,26412,1.783,6.019,55245,13052,42193,2.093,8.859,-17711,-2.840,12.037,174,178,3417
1981,323,32189,33607,655602,648535,4140,12.614,2566,7.818,87036,33397,53639,5.150,13.420,73012,22379,50633,3.451,11.258,14024,2.162,22.516,1953,1959,12065
1981,324,1368,2150,156445,151190,235,11.088,174,8.209,21682,5791,15891,3.830,14.341,10916,2344,8572,1.550,7.220,10766,7.121,14.440,81,81,638
1981,325,8102,11742,944556,950847,1038,8.945,762,6.567,72896,19657,53239,2.067,7.666,85268,15290,69978,1.608,8.968,-12372,-1.301,15.333,435,443,4628
1981,326,11467,13414,709831,728263,1456,11.042,1000,7.584,78187,25290,52897,3.473,10.736,116138,33328,82810,4.576,15.947,-37951,-5.211,21.472,681,683,9964
1981,327,12262,15341,554925,567021,1400,9.181,1217,7.981,55211,19612,35599,3.459,9.737,79152,16727,62425,2.950,13.959,-23941,-4.222,19.474,862,866,7671
1981,331,4815,6034,993245,1028982,522,8.760,372,6.243,54038,18888,35150,1.836,5.252,126395,28501,97894,2.770,12.283,-72357,-7.032,10.503,241,245,6195
1981,332,47524,51557,1793750,1824624,5607,11.065,3838,7.574,194838,67284,127554,3.688,10.678,257087,48103,208984,2.636,14.090,-62249,-3.412,21.357,2899,2913,25586
1981,333,26559,29600,1809869,1839387,2906,10.001,1823,6.274,208933,75829,133104,4.123,11.359,266972,57128,209844,3.106,14.514,-58039,-3.155,22.718,1304,1308,14365
1981,334,10797,12620,1740829,1740834,1888,15.501,1008,8.276,200687,66912,133775,3.844,11.528,200993,55493,145500,3.188,11.546,-306,-0.018,23.056,681,682,13143
1981,335,5114,6384,746349,763370,655,10.440,435,6.933,67932,24901,43031,3.262,8.899,101342,25061,76281,3.283,13.276,-33410,-4.377,17.798,276,277,4786
1981,336,7991,9532,1932721,1977637,1061,11.196,950,10.025,176960,43109,133851,2.180,8.948,266671,53516,213155,2.706,13.484,-89711,-4.536,17.896,672,673,11467
1981,337,15531,16501,525325,537239,2020,12.317,1817,11.080,61130,25688,35442,4.781,11.379,84806,23477,61329,4.370,15.786,-23676,-4.407,22.757,1424,1427,13201
1981,339,23363,24585,660821,665364,3122,12.847,2554,10.510,87959,29861,58098,4.488,13.220,97224,29037,68187,4.364,14.612,-9265,-1.392,26.439,1918,1923,12949
